participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.params,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.positive_szenarios,survey.1.player.treatment_pa,survey.1.player.player_qualityfail_url,survey.1.player.session_variables,survey.1.player.failed_quality_check,survey.1.player.player_complete_url,survey.1.player.feedback,survey.1.player.home_office,survey.1.player.home_office_need,survey.1.player.risk_propensity,survey.1.player.algo_aversion,survey.1.player.teamlead,survey.1.player.hr_job,survey.1.player.pa_heard,survey.1.player.pa_knowledge,survey.1.player.pa_experience,survey.1.player.CON1,survey.1.player.CMB1,survey.1.player.CMB2,survey.1.player.PRS1T1,survey.1.player.PRS1T2,survey.1.player.PRS2T1,survey.1.player.PRS2T2,survey.1.player.PRS3T1,survey.1.player.PRS3T2,survey.1.player.PRS4T1,survey.1.player.PRS4T2,survey.1.player.FRS1T1,survey.1.player.FRS1T2,survey.1.player.FRS2T1,survey.1.player.FRS2T2,survey.1.player.FRS3T1,survey.1.player.FRS3T2,survey.1.player.FRS4T1,survey.1.player.FRS4T2,survey.1.player.ARS1T1,survey.1.player.ARS1T2,survey.1.player.ARS2T1,survey.1.player.ARS2T2,survey.1.player.ARS3T1,survey.1.player.ARS3T2,survey.1.player.ARS4T1,survey.1.player.ARS4T2,survey.1.player.ETHS1T1,survey.1.player.ETHS1T2,survey.1.player.ETHS2T1,survey.1.player.ETHS2T2,survey.1.player.ETHS3T1,survey.1.player.ETHS3T2,survey.1.player.ETHS4T1,survey.1.player.ETHS4T2,survey.1.player.PROS1T1,survey.1.player.PROS1T2,survey.1.player.PROS2T1,survey.1.player.PROS2T2,survey.1.player.PROS3T1,survey.1.player.PROS3T2,survey.1.player.PROS4T1,survey.1.player.PROS4T2,survey.1.group.id_in_subsession,survey.1.subsession.round_number
92,745is88d,5a381de00006450001bf2691,0,13,13,survey,End,2023-11-14 17:34:32.072768,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,92,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,0,0,4,6,0,0,0,0,0,6,3,4,1,6,2,6,5,5,2,7,5,6,5,7,7,7,6,5,7,6,7,3,7,7,7,1,7,7,7,4,7,7,7,2,7,7,7,3,7,7,7,1,1,1
93,4fk7vlr5,5ffc9218eb4ab30bbeb6c301,0,13,13,survey,End,2023-11-14 17:34:39.382456,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,93,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,3,3,10,7,1,0,1,1,0,6,6,4,1,7,1,7,4,4,5,3,4,7,1,7,4,4,2,7,5,4,6,3,5,3,6,4,5,4,6,3,5,3,6,4,5,4,6,3,5,3,6,4,1,1
94,tashm8q7,628f7ed6b17795e8b70cc336,0,13,13,survey,End,2023-11-14 17:34:41.544086,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,94,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,none,2,1,10,7,1,1,1,1,1,6,6,7,4,5,4,3,5,6,5,4,5,4,5,5,3,5,2,2,4,4,3,4,4,5,2,2,3,4,4,4,4,4,2,2,5,5,6,5,4,4,2,2,1,1
95,e8qn8534,5e7909d956b26e4aba9a460b,0,13,13,survey,End,2023-11-14 17:34:59.815888,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,95,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,1,3,2,4,1,0,1,1,1,6,4,4,2,6,2,6,2,7,7,2,2,6,5,7,2,5,6,4,6,4,6,6,5,5,1,7,6,4,6,6,7,6,1,7,7,4,6,6,6,7,1,7,1,1
96,jcvncp9p,5694e7b5e0c800000b5a3841,0,13,13,survey,End,2023-11-14 17:35:27.217669,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,96,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,0,1,4,5,1,1,1,1,0,6,3,2,2,5,1,6,4,4,7,1,2,6,5,7,6,6,7,6,6,4,7,5,6,6,1,7,6,4,7,4,6,6,1,7,6,5,7,3,6,6,1,7,1,1
97,0cmmsg5a,5f51135fd3e0342eda5f66c5,0,13,13,survey,End,2023-11-14 17:35:30.491604,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,97,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,1,0,3,6,1,0,1,1,0,6,4,4,2,5,2,4,1,4,2,7,4,6,2,6,6,6,6,6,6,5,4,2,6,5,2,6,6,6,4,4,6,6,1,7,7,7,7,1,7,7,1,7,1,1
98,t9wgtp9a,63cdf894c118ad4f84489c1a,0,13,13,survey,End,2023-11-14 17:35:31.360063,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,98,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,good survey,1,1,9,7,1,1,1,1,1,6,7,6,1,7,1,7,1,7,4,7,1,7,1,7,1,7,7,1,7,3,7,1,7,1,7,1,7,1,7,1,7,1,7,1,7,7,7,1,7,3,7,1,1,1
99,7jqvytls,6543b45c83d1b44b75245a18,0,13,13,survey,End,2023-11-14 17:35:40.452592,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,99,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,This was a thought-provoking exercise. Thank you.,2,1,7,5,1,0,1,1,0,6,6,5,2,5,4,6,2,6,6,2,4,6,4,6,5,6,5,6,5,4,4,5,6,4,4,6,5,5,5,5,6,5,5,7,6,6,5,6,6,6,4,6,1,1
100,8z7f8z3o,616b5241d8eb9504f10a5cb2,0,13,13,survey,End,2023-11-14 17:35:40.208799,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,100,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,1,0,6,7,1,0,1,1,1,6,3,4,1,6,1,6,4,4,6,5,1,7,2,7,7,7,7,7,1,2,7,4,7,7,3,5,1,3,7,4,7,7,3,5,1,3,7,4,7,7,4,5,1,1
101,dgevoq35,63fe38bfab28b75385783fba,0,13,13,survey,End,2023-11-14 17:35:45.754023,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,101,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,2,1,5,6,1,1,1,1,0,6,6,6,2,3,1,4,4,4,1,7,7,7,4,7,3,7,7,7,7,6,7,4,6,5,7,2,7,6,7,4,6,5,7,2,7,6,7,4,6,5,7,2,1,1
102,wru4is57,5be1ac50ca095c0001b9f717,0,13,13,survey,End,2023-11-14 17:35:48.208345,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,102,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,1,3,1,5,1,0,0,0,0,6,5,6,1,7,3,5,4,4,7,1,6,7,4,7,6,7,7,4,7,2,7,4,4,4,1,7,7,4,7,4,4,4,1,7,7,2,7,5,4,4,1,7,1,1
103,4xfea4ld,631a68ee10ec68377cb03457,0,13,13,survey,End,2023-11-14 17:35:56.191158,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,103,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,2,1,4,4,1,0,1,1,1,6,4,2,1,6,1,7,1,6,1,7,6,7,3,7,2,7,7,7,6,6,5,5,5,5,7,1,6,6,5,5,5,5,7,1,6,6,5,5,5,5,7,1,1,1
104,8yn9yxbi,5d5c25578af5fd0001ef3aee,0,10,13,survey,QualityFail,2023-11-14 17:36:00.976479,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,104,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,1,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,,,,,,,,,,2,,,1,6,1,6,2,6,5,2,6,4,6,6,6,6,2,6,6,3,6,4,6,4,2,6,6,5,6,5,6,5,2,6,6,4,6,4,6,4,2,6,1,1
105,suu90q29,5e3079c558a8c8073fdb1ff9,0,13,13,survey,End,2023-11-14 17:36:03.748293,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,105,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,0,1,6,4,1,0,0,0,0,6,5,4,6,4,2,5,3,3,5,3,4,5,3,6,6,5,3,6,5,4,5,3,5,5,3,5,5,5,5,2,6,5,3,6,6,4,5,3,4,5,4,6,1,1
106,kok3aeu1,63c4a90d09909e33d5e82f21,0,13,13,survey,End,2023-11-14 17:36:36.456468,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,106,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,0,0,8,5,0,1,0,0,0,6,7,5,4,3,1,6,3,3,2,6,7,7,7,7,7,7,7,7,4,4,5,5,6,7,6,6,4,4,6,6,7,6,7,7,4,4,5,5,6,6,6,6,1,1
107,j0932h2l,631fd12cab0b639506214b7b,0,13,13,survey,End,2023-11-14 17:37:25.899313,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,107,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,1,1,5,5,1,1,1,1,1,6,7,5,1,6,1,7,1,7,1,7,2,7,1,7,7,7,7,2,6,2,6,1,7,2,7,1,6,3,7,1,6,1,6,1,7,2,7,1,7,1,6,1,1,1
108,4rs4wyp6,60da18dba560960ea60a8fe5,0,13,13,survey,End,2023-11-14 17:42:22.987819,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,108,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,What was this question about:  > I am happy with the television programs    Seems like a non-sequitur. ,2,1,3,3,1,0,0,0,0,6,5,5,2,5,2,6,4,4,3,5,5,6,6,7,5,5,6,6,6,6,6,6,4,4,6,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1
109,ig1nn5az,60d2cf988de167c9da56eeb0,0,13,13,survey,End,2023-11-14 17:42:37.600577,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,109,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,none,3,1,8,5,1,0,1,1,0,6,6,4,4,5,4,4,5,5,5,5,7,7,1,7,7,7,7,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,1,1
110,6fr8a4v1,5a6f1ccade1f390001dbd8b7,0,13,13,survey,End,2023-11-14 17:44:33.972153,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,110,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,n/a,1,0,3,6,1,0,0,0,0,6,2,2,2,6,1,7,4,4,5,7,5,7,7,7,7,7,7,7,4,4,7,7,7,7,4,4,4,4,4,4,4,4,4,4,7,4,7,2,7,7,4,6,1,1
111,v4uv4w0j,63ea5b695d3f16b10c21a530,0,13,13,survey,End,2023-11-14 17:49:42.877955,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,111,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,Thank you,1,0,6,5,1,0,0,0,0,6,6,4,3,5,3,5,4,4,4,4,4,4,5,5,5,5,4,4,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,1,1
112,53o9m59y,6394e32126ebbdc7b10c6748,0,13,13,survey,End,2023-11-14 18:08:33.092737,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,112,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,Thank you!,1,0,6,5,1,0,0,0,0,6,6,2,2,6,2,6,2,6,3,5,6,6,4,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1
113,g80wvxwp,5a947fb0f05361000171b5a3,0,13,13,survey,End,2023-11-14 18:15:30.880978,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,113,,0.0,1_and_4,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,1,1,6,4,1,0,1,1,0,6,3,4,1,7,3,6,5,5,3,6,4,7,3,6,5,6,2,7,6,5,5,3,4,4,4,6,6,5,5,3,4,4,4,6,6,6,5,3,4,4,4,7,1,1
114,1e0yzibl,63f77bdf07da8d9275eee1e4,0,13,13,survey,End,2023-11-14 20:02:08.391283,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,114,,0.0,2_and_3,1_and_4,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,0,0,3,5,1,0,0,0,0,6,5,4,1,6,4,7,2,5,3,7,2,7,1,7,5,7,2,6,6,4,7,7,6,6,1,7,6,4,7,7,6,7,1,7,7,5,7,7,7,6,1,7,1,1
115,e0omo8am,63e05d757d2583ffc71c74d7,0,13,13,survey,End,2023-11-14 20:05:48.852233,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,115,,0.0,1_and_4,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,3,0,7,7,1,1,0,0,0,6,7,1,1,5,1,7,1,7,2,3,7,7,7,5,7,5,7,7,7,7,7,2,7,2,7,7,4,4,4,4,4,2,4,4,7,7,7,3,7,2,7,7,1,1
116,dcee3eeg,6510fd81a86992e560bfa672,0,13,13,survey,End,2023-11-14 20:06:27.093202,1,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,116,,0.0,2_and_3,2_and_3,https://app.prolific.com/submissions/complete?cc=CG40C7DK,,0,https://app.prolific.com/submissions/complete?cc=C9B87HRO,,1,0,7,6,1,0,1,1,1,6,5,5,2,5,1,6,2,6,7,1,2,6,1,7,7,7,7,6,6,6,6,5,6,4,1,6,6,3,6,3,6,4,1,6,6,6,6,5,6,3,1,6,1,1
117,lqfa4r56,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,117,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
118,dwjesiyh,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,118,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
119,yssq4ybo,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,119,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
120,i3ojcsl0,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,120,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
121,yove7qx7,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,121,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
122,f4ugr1g2,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,122,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
123,2tp9llqs,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,123,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
124,d1q39v4e,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,124,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
125,pkxt3l0r,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,125,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
126,10ti5sj6,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,126,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
127,6ho90ilu,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,127,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
128,30kz4dor,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,128,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
129,pl9xyw7j,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,129,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
130,3cpiz18v,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,130,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
131,vbnyr05y,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,131,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
132,72l761o6,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,132,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
133,unw2azvh,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,133,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
134,oe5wpjzu,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,134,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
135,1q58d146,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,135,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
136,c65rqihi,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,136,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
137,spe85cwn,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,137,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
138,bxocvmmu,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,138,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
139,7tlwmrpf,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,139,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
140,v97m2s9a,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,140,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
141,as204j6g,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,141,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
142,o8v6cduj,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,142,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
143,2scqdsdi,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,143,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
144,032je7xb,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,144,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
145,35p3svh5,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,145,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
146,uwjbo3kq,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,146,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
147,mlu1o8u0,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,147,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
148,1jv7mmeu,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,148,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
149,lx7puodj,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,149,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
150,u1b5ktc2,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,150,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
151,tdla6qig,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,151,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
152,6ugiwzx4,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,152,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
153,3gqjoy97,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,153,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
154,6ddkjcbn,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,154,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
155,z1o3pjgr,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,155,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
156,eg7ipd6b,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,156,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
157,usmh89ya,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,157,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
158,cu5p49jg,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,158,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
159,8n3cr97o,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,159,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
160,j3gqti7m,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,160,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
161,lpzkvrbp,,0,0,13,,,,0,,,0.0,kplv6sud,,,,,0,survey,0.0,1.0,,161,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
