participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.params,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.positive_szenarios,survey.1.player.treatment_pa,survey.1.player.player_qualityfail_url,survey.1.player.session_variables,survey.1.player.failed_quality_check,survey.1.player.player_complete_url,survey.1.player.feedback,survey.1.player.home_office,survey.1.player.home_office_need,survey.1.player.risk_propensity,survey.1.player.algo_aversion,survey.1.player.teamlead,survey.1.player.hr_job,survey.1.player.pa_heard,survey.1.player.pa_knowledge,survey.1.player.pa_experience,survey.1.player.CON1,survey.1.player.CMB1,survey.1.player.CMB2,survey.1.player.PRS1T1,survey.1.player.PRS1T2,survey.1.player.PRS2T1,survey.1.player.PRS2T2,survey.1.player.PRS3T1,survey.1.player.PRS3T2,survey.1.player.PRS4T1,survey.1.player.PRS4T2,survey.1.player.FRS1T1,survey.1.player.FRS1T2,survey.1.player.FRS2T1,survey.1.player.FRS2T2,survey.1.player.FRS3T1,survey.1.player.FRS3T2,survey.1.player.FRS4T1,survey.1.player.FRS4T2,survey.1.player.ARS1T1,survey.1.player.ARS1T2,survey.1.player.ARS2T1,survey.1.player.ARS2T2,survey.1.player.ARS3T1,survey.1.player.ARS3T2,survey.1.player.ARS4T1,survey.1.player.ARS4T2,survey.1.player.ETHS1T1,survey.1.player.ETHS1T2,survey.1.player.ETHS2T1,survey.1.player.ETHS2T2,survey.1.player.ETHS3T1,survey.1.player.ETHS3T2,survey.1.player.ETHS4T1,survey.1.player.ETHS4T2,survey.1.player.PROS1T1,survey.1.player.PROS1T2,survey.1.player.PROS2T1,survey.1.player.PROS2T2,survey.1.player.PROS3T1,survey.1.player.PROS3T2,survey.1.player.PROS4T1,survey.1.player.PROS4T2,survey.1.group.id_in_subsession,survey.1.subsession.round_number
496,a14mislk,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,496,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
497,zgm7fudf,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,497,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
498,neu21thd,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,498,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
499,cbd14odr,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,499,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
500,s7cptjld,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,500,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
501,6dm0qc72,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,501,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
502,iyspcobr,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,502,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
503,5uy49isg,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,503,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
504,er446zbe,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,504,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
505,8uppseq4,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,505,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
506,6tdmvzt8,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,506,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
507,dykjt7oo,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,507,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
508,vyqy1rnv,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,508,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
509,udqw29x6,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,509,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
510,432tr3ij,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,510,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
511,p5ei4vd0,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,511,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
512,gft4lzh9,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,512,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
513,m3tux8jq,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,513,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
514,2vl4wy1s,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,514,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
515,0140ezus,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,515,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
516,9b2protq,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,516,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
517,nsp536xt,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,517,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
518,9gj3hn68,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,518,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
519,on5gqlue,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,519,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
520,u9a485ed,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,520,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
521,1t0fz0lx,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,521,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
522,1mufhr6l,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,522,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
523,b7qezwxa,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,523,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
524,xcutklec,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,524,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
525,09k1bt5j,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,525,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
526,em32uw2l,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,526,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
527,dkfdszmb,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,527,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
528,z6vgdpic,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,528,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
529,132fq9k5,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,529,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
530,o3yihvhc,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,530,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
531,exi1t12i,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,531,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
532,33vc00lp,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,532,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
533,0y8pylff,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,533,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
534,1vdksoec,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,534,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
535,yq0kjmfh,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,535,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
536,1hebrxyj,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,536,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
537,pqjd20b2,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,537,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
538,vhav83ak,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,538,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
539,igxb304r,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,539,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
540,g2ckyivb,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,540,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
541,c4njr8mk,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,541,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
542,2vam4kp0,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,542,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
543,3itbzyxh,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,543,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
544,yfozcv4m,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,544,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
545,1ar34vty,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,545,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
546,jdr7t8kz,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,546,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
547,0qxd9bc3,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,547,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
548,tm7izxbr,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,548,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
549,e7je7ap3,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,549,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
550,98ekep3n,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,550,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
551,kii6davo,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,551,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
552,dwv03hhr,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,552,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
553,wxk4ughf,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,553,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
554,ut9vk1ym,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,554,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
555,dxls8mpw,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,555,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
556,p3i0ctpl,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,556,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
557,wyi1edrp,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,557,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
558,vr4tatui,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,558,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
559,24jpf9d6,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,559,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
560,d6zn0uhv,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,560,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
561,1itmeg2i,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,561,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
562,pqc27fzd,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,562,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
563,8m9f5n5g,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,563,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
564,dz9ols8p,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,564,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
565,2unsulio,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,565,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
566,3bysfeuz,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,566,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
567,tx9ifo7f,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,567,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
568,0r64h983,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,568,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
569,1tmsbhw7,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,569,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
570,0nvjbe87,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,570,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
571,8dulick8,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,571,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
572,ewcvueyy,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,572,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
573,r389gvgv,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,573,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
574,mwlsbk2k,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,574,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
575,bn2kess0,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,575,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
576,axyo4k2o,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,576,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
577,wqg36myq,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,577,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
578,81105p7j,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,578,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
579,bqpinv53,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,579,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
580,gxkug68i,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,580,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
581,4yoxfs8e,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,581,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
582,rkyss11c,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,582,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
583,rcbgdegz,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,583,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
584,cg2tmzeq,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,584,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
585,bxnc4onj,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,585,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
586,1gskxqin,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,586,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
587,rpaef4q2,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,587,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
588,9y2kwp2f,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,588,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
589,poyxik5c,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,589,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
590,1figcaeo,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,590,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
591,mrwy80rq,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,591,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
592,spvpzogl,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,592,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
593,cu4s7ndk,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,593,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
